,Entity,Code,Year,yaws,polio,guinea worm,rabies,malaria,hiv/aids,tuberculosis,smallpox,cholera,date
10517,Zimbabwe,ZWE,1973,,,,,,,,,1.0,1973-01-01
90,Africa,,1974,,,,,,,,,6074.0,1974-01-01
216,Algeria,DZA,1974,,,,,,,,,738.0,1974-01-01
382,Angola,AGO,1974,,,,,,,,,934.0,1974-01-01
539,Asia,,1974,,,,,,,,,89077.0,1974-01-01
878,Bangladesh,BGD,1974,,,,,,,,,5614.0,1974-01-01
1103,Benin,BEN,1974,,,,,,,,,73.0,1974-01-01
1489,Burkina Faso,BFA,1974,,,,,,,,,632.0,1974-01-01
1594,Cambodia,KHM,1974,,,,,,,,,145.0,1974-01-01
1642,Cameroon,CMR,1974,,,,,,,,,83.0,1974-01-01
1733,Cape Verde,CPV,1974,,,,,,,,,303.0,1974-01-01
1824,Chad,TCD,1974,,,,,,,,,338.0,1974-01-01
3143,Europe,,1974,,,,,,,,,2484.0,1974-01-01
3341,France,FRA,1974,,,,,,,,,5.0,1974-01-01
3551,Germany,DEU,1974,,,,,,,,,3.0,1974-01-01
3602,Ghana,GHA,1974,,,,,,,,,483.0,1974-01-01
4229,India,IND,1974,,,,,,,,,30903.0,1974-01-01
4291,Indonesia,IDN,1974,,,,,,,,,41474.0,1974-01-01
4348,Iran,IRN,1974,,,,,,,,,304.0,1974-01-01
4766,Kenya,KEN,1974,,,,,,,,,402.0,1974-01-01
5162,Liberia,LBR,1974,,,,,,,,,512.0,1974-01-01
5523,Malaysia,MYS,1974,,,,,,,,,349.0,1974-01-01
5620,Mali,MLI,1974,,,,,,,,,130.0,1974-01-01
6204,Mozambique,MOZ,1974,,,,,,,,,1018.0,1974-01-01
6276,Myanmar,MMR,1974,,,,,,,,,2363.0,1974-01-01
6421,Nepal,NPL,1974,,,,,,,,,8.0,1974-01-01
6608,Niger,NER,1974,,,,,,,,,286.0,1974-01-01
7427,Philippines,PHL,1974,,,,,,,,,1730.0,1974-01-01
7520,Portugal,PRT,1974,,,,,,,,,2467.0,1974-01-01
8361,Singapore,SGP,1974,,,,,,,,,8.0,1974-01-01
8584,South Africa,ZAF,1974,,,,,,,,,37.0,1974-01-01
8840,Spain,ESP,1974,,,,,,,,,5.0,1974-01-01
8888,Sri Lanka,LKA,1974,,,,,,,,,4559.0,1974-01-01
9056,Sweden,SWE,1974,,,,,,,,,1.0,1974-01-01
9271,Tanzania,TZA,1974,,,,,,,,,10.0,1974-01-01
9330,Thailand,THA,1974,,,,,,,,,1475.0,1974-01-01
9382,Togo,TGO,1974,,,,,,,,,58.0,1974-01-01
9859,United Kingdom,GBR,1974,,,,,,,,,3.0,1974-01-01
10166,Vietnam,VNM,1974,,,,,,,,,139.0,1974-01-01
10370,World,OWID_WRL,1974,,,,,,,,218367.0,97635.0,1974-01-01
10423,Yemen,YEM,1974,,,,,,,,,6.0,1974-01-01
10518,Zimbabwe,ZWE,1974,,,,,,,,,37.0,1974-01-01
91,Africa,,1975,,,,,,,,,6650.0,1975-01-01
217,Algeria,DZA,1975,,,,,,,,,1165.0,1975-01-01
383,Angola,AGO,1975,,,,,,,,,88.0,1975-01-01
540,Asia,,1975,,,,,,,,,85316.0,1975-01-01
879,Bangladesh,BGD,1975,,,,,,,,,4888.0,1975-01-01
1104,Benin,BEN,1975,,,,,,,,,45.0,1975-01-01
1490,Burkina Faso,BFA,1975,,,,,,,,,3.0,1975-01-01
1595,Cambodia,KHM,1975,,,,,,,,,66.0,1975-01-01
1643,Cameroon,CMR,1975,,,,,,,,,3.0,1975-01-01
1734,Cape Verde,CPV,1975,,,,,,,,,20.0,1975-01-01
2002,Comoros,COM,1975,,,,,,,,,2675.0,1975-01-01
3144,Europe,,1975,,,,,,,,,1089.0,1975-01-01
3342,France,FRA,1975,,,,,,,,,9.0,1975-01-01
3552,Germany,DEU,1975,,,,,,,,,1.0,1975-01-01
3603,Ghana,GHA,1975,,,,,,,,,187.0,1975-01-01
4230,India,IND,1975,,,,,,,,,22049.0,1975-01-01
4292,Indonesia,IDN,1975,,,,,,,,,48387.0,1975-01-01
4349,Iran,IRN,1975,,,,,,,,,2966.0,1975-01-01
4533,Italy,ITA,1975,,,,,,,,,1.0,1975-01-01
4626,Japan,JPN,1975,,,,,,,,,3.0,1975-01-01
4767,Kenya,KEN,1975,,,,,,,,,1093.0,1975-01-01
4861,Kuwait,KWT,1975,,,,,,,,,3.0,1975-01-01
5163,Liberia,LBR,1975,,,,,,,,,704.0,1975-01-01
5524,Malaysia,MYS,1975,,,,,,,,,110.0,1975-01-01
6205,Mozambique,MOZ,1975,,,,,,,,,11.0,1975-01-01
6277,Myanmar,MMR,1975,,,,,,,,,2942.0,1975-01-01
6422,Nepal,NPL,1975,,,,,,,,,260.0,1975-01-01
6656,Nigeria,NGA,1975,,,,,,,,,38.0,1975-01-01
7428,Philippines,PHL,1975,,,,,,,,,680.0,1975-01-01
7521,Portugal,PRT,1975,,,,,,,,,1066.0,1975-01-01
8090,Saudi Arabia,SAU,1975,,,,,,,,,91.0,1975-01-01
8362,Singapore,SGP,1975,,,,,,,,,10.0,1975-01-01
8841,Spain,ESP,1975,,,,,,,,,11.0,1975-01-01
8889,Sri Lanka,LKA,1975,,,,,,,,,1453.0,1975-01-01
9150,Syria,SYR,1975,,,,,,,,,67.0,1975-01-01
9331,Thailand,THA,1975,,,,,,,,,1335.0,1975-01-01
9722,Uganda,UGA,1975,,,,,,,,,3.0,1975-01-01
9860,United Kingdom,GBR,1975,,,,,,,,,1.0,1975-01-01
10167,Vietnam,VNM,1975,,,,,,,,,5.0,1975-01-01
10371,World,OWID_WRL,1975,,,,,,,,19278.0,93055.0,1975-01-01
10424,Yemen,YEM,1975,,,,,,,,,1.0,1975-01-01
10519,Zimbabwe,ZWE,1975,,,,,,,,,615.0,1975-01-01
92,Africa,,1976,,,,,,,,,3180.0,1976-01-01
218,Algeria,DZA,1976,,,,,,,,,286.0,1976-01-01
541,Asia,,1976,,,,,,,,,65426.0,1976-01-01
880,Bangladesh,BGD,1976,,,,,,,,,957.0,1976-01-01
1105,Benin,BEN,1976,,,,,,,,,146.0,1976-01-01
1644,Cameroon,CMR,1976,,,,,,,,,135.0,1976-01-01
1735,Cape Verde,CPV,1976,,,,,,,,,219.0,1976-01-01
2003,Comoros,COM,1976,,,,,,,,,5.0,1976-01-01
2488,Djibouti,DJI,1976,,,,,,,,,2.0,1976-01-01
3145,Europe,,1976,,,,,,,,,16.0,1976-01-01
3343,France,FRA,1976,,,,,,,,,5.0,1976-01-01
3553,Germany,DEU,1976,,,,,,,,,2.0,1976-01-01
3604,Ghana,GHA,1976,,,,,,,,,102.0,1976-01-01
4231,India,IND,1976,,,,,,,,,14946.0,1976-01-01
4293,Indonesia,IDN,1976,,,,,,,,,41264.0,1976-01-01
4350,Iran,IRN,1976,,,,,,,,,2100.0,1976-01-01
4627,Japan,JPN,1976,,,,,,,,,6.0,1976-01-01
4675,Jordan,JOR,1976,,,,,,,,,152.0,1976-01-01
4768,Kenya,KEN,1976,,,,,,,,,1359.0,1976-01-01
4862,Kuwait,KWT,1976,,,,,,,,,2.0,1976-01-01
5164,Liberia,LBR,1976,,,,,,,,,646.0,1976-01-01
5466,Malawi,MWI,1976,,,,,,,,,19.0,1976-01-01
5525,Malaysia,MYS,1976,,,,,,,,,246.0,1976-01-01
6159,Morocco,MAR,1976,,,,,,,,,2.0,1976-01-01
6206,Mozambique,MOZ,1976,,,,,,,,,3.0,1976-01-01
6278,Myanmar,MMR,1976,,,,,,,,,1519.0,1976-01-01
6423,Nepal,NPL,1976,,,,,,,,,185.0,1976-01-01
6470,Netherlands,NLD,1976,,,,,,,,,1.0,1976-01-01
6657,Nigeria,NGA,1976,,,,,,,,,112.0,1976-01-01
7122,Pakistan,PAK,1976,,,,,,,,,144.0,1976-01-01
7429,Philippines,PHL,1976,,,,,,,,,1258.0,1976-01-01
7726,Russia,RUS,1976,,,,,,,,,1.0,1976-01-01
8091,Saudi Arabia,SAU,1976,,,,,,,,,50.0,1976-01-01
8218,Serbia and Montenegro (former),,1976,,,,,,,,,3.0,1976-01-01
8842,Spain,ESP,1976,,,,,,,,,2.0,1976-01-01
8890,Sri Lanka,LKA,1976,,,,,,,,,728.0,1976-01-01
9057,Sweden,SWE,1976,,,,,,,,,1.0,1976-01-01
9151,Syria,SYR,1976,,,,,,,,,795.0,1976-01-01
9332,Thailand,THA,1976,,,,,,,,,6.0,1976-01-01
9861,United Kingdom,GBR,1976,,,,,,,,,1.0,1976-01-01
10168,Vietnam,VNM,1976,,,,,,,,,1068.0,1976-01-01
10372,World,OWID_WRL,1976,,,,,,,,954.0,68622.0,1976-01-01
10520,Zimbabwe,ZWE,1976,,,,,,,,,144.0,1976-01-01
93,Africa,,1977,,,,,,,,,9502.0,1977-01-01
219,Algeria,DZA,1977,,,,,,,,,262.0,1977-01-01
384,Angola,AGO,1977,,,,,,,,,726.0,1977-01-01
542,Asia,,1977,,,,,,,,,52457.0,1977-01-01
631,Australia,AUS,1977,,,,,,,,,2.0,1977-01-01
881,Bangladesh,BGD,1977,,,,,,,,,10403.0,1977-01-01
1106,Benin,BEN,1977,,,,,,,,,2.0,1977-01-01
2489,Djibouti,DJI,1977,,,,,,,,,2.0,1977-01-01
3146,Europe,,1977,,,,,,,,,8.0,1977-01-01
3554,Germany,DEU,1977,,,,,,,,,1.0,1977-01-01
3605,Ghana,GHA,1977,,,,,,,,,6565.0,1977-01-01
4232,India,IND,1977,,,,,,,,,8376.0,1977-01-01
4294,Indonesia,IDN,1977,,,,,,,,,17112.0,1977-01-01
4351,Iran,IRN,1977,,,,,,,,,10836.0,1977-01-01
4398,Iraq,IRQ,1977,,,,,,,,,133.0,1977-01-01
4534,Italy,ITA,1977,,,,,,,,,2.0,1977-01-01
4628,Japan,JPN,1977,,,,,,,,,52.0,1977-01-01
4676,Jordan,JOR,1977,,,,,,,,,427.0,1977-01-01
4769,Kenya,KEN,1977,,,,,,,,,21.0,1977-01-01
4815,Kiribati,KIR,1977,,,,,,,,,1307.0,1977-01-01
4863,Kuwait,KWT,1977,,,,,,,,,13.0,1977-01-01
5071,Lebanon,LBN,1977,,,,,,,,,30.0,1977-01-01
5165,Liberia,LBR,1977,,,,,,,,,512.0,1977-01-01
5467,Malawi,MWI,1977,,,,,,,,,577.0,1977-01-01
5526,Malaysia,MYS,1977,,,,,,,,,444.0,1977-01-01
6207,Mozambique,MOZ,1977,,,,,,,,,18.0,1977-01-01
6424,Nepal,NPL,1977,,,,,,,,,428.0,1977-01-01
6471,Netherlands,NLD,1977,,,,,,,,,1.0,1977-01-01
6658,Nigeria,NGA,1977,,,,,,,,,376.0,1977-01-01
6990,Oceania,,1977,,,,,,,,,1309.0,1977-01-01
7123,Pakistan,PAK,1977,,,,,,,,,12.0,1977-01-01
7430,Philippines,PHL,1977,,,,,,,,,1363.0,1977-01-01
7727,Russia,RUS,1977,,,,,,,,,1.0,1977-01-01
8092,Saudi Arabia,SAU,1977,,,,,,,,,18.0,1977-01-01
8310,Sierra Leone,SLE,1977,,,,,,,,,12.0,1977-01-01
8363,Singapore,SGP,1977,,,,,,,,,11.0,1977-01-01
8891,Sri Lanka,LKA,1977,,,,,,,,,5.0,1977-01-01
9102,Switzerland,CHE,1977,,,,,,,,,1.0,1977-01-01
9152,Syria,SYR,1977,,,,,,,,,2362.0,1977-01-01
9272,Tanzania,TZA,1977,,,,,,,,,297.0,1977-01-01
9333,Thailand,THA,1977,,,,,,,,,383.0,1977-01-01
9383,Togo,TGO,1977,,,,,,,,,132.0,1977-01-01
9591,Turkey,TUR,1977,,,,,,,,,17.0,1977-01-01
9862,United Kingdom,GBR,1977,,,,,,,,,2.0,1977-01-01
10169,Vietnam,VNM,1977,,,,,,,,,32.0,1977-01-01
10373,World,OWID_WRL,1977,,,,,,,,3234.0,63276.0,1977-01-01
94,Africa,,1978,,,,,,,,,24643.0,1978-01-01
220,Algeria,DZA,1978,,,,,,,,,220.0,1978-01-01
543,Asia,,1978,,,,,,,,,52497.0,1978-01-01
632,Australia,AUS,1978,,,,,,,,,1.0,1978-01-01
809,Bahrain,BHR,1978,,,,,,,,,906.0,1978-01-01
882,Bangladesh,BGD,1978,,,,,,,,,5576.0,1978-01-01
1107,Benin,BEN,1978,,,,,,,,,27.0,1978-01-01
1491,Burkina Faso,BFA,1978,,,,,,,,,1.0,1978-01-01
1535,Burundi,BDI,1978,,,,,,,,,8297.0,1978-01-01
1645,Cameroon,CMR,1978,,,,,,,,,3.0,1978-01-01
2047,Congo,COG,1978,,,,,,,,,51.0,1978-01-01
2397,Democratic Republic of Congo,COD,1978,,,,,,,,,3481.0,1978-01-01
2490,Djibouti,DJI,1978,,,,,,,,,3.0,1978-01-01
3052,Eswatini,SWZ,1978,,,,,,,,,2.0,1978-01-01
3147,Europe,,1978,,,,,,,,,5.0,1978-01-01
3606,Ghana,GHA,1978,,,,,,,,,1853.0,1978-01-01
4233,India,IND,1978,,,,,,,,,10585.0,1978-01-01
4295,Indonesia,IDN,1978,,,,,,,,,10683.0,1978-01-01
4352,Iran,IRN,1978,,,,,,,,,264.0,1978-01-01
4399,Iraq,IRQ,1978,,,,,,,,,96.0,1978-01-01
4629,Japan,JPN,1978,,,,,,,,,34.0,1978-01-01
4770,Kenya,KEN,1978,,,,,,,,,673.0,1978-01-01
4816,Kiribati,KIR,1978,,,,,,,,,494.0,1978-01-01
4864,Kuwait,KWT,1978,,,,,,,,,1.0,1978-01-01
5166,Liberia,LBR,1978,,,,,,,,,422.0,1978-01-01
5468,Malawi,MWI,1978,,,,,,,,,263.0,1978-01-01
5527,Malaysia,MYS,1978,,,,,,,,,1635.0,1978-01-01
5572,Maldives,MDV,1978,,,,,,,,,11336.0,1978-01-01
6279,Myanmar,MMR,1978,,,,,,,,,3551.0,1978-01-01
6367,Nauru,NRU,1978,,,,,,,,,38.0,1978-01-01
6425,Nepal,NPL,1978,,,,,,,,,1662.0,1978-01-01
6472,Netherlands,NLD,1978,,,,,,,,,4.0,1978-01-01
6659,Nigeria,NGA,1978,,,,,,,,,197.0,1978-01-01
6991,Oceania,,1978,,,,,,,,,533.0,1978-01-01
7431,Philippines,PHL,1978,,,,,,,,,1408.0,1978-01-01
7771,Rwanda,RWA,1978,,,,,,,,,838.0,1978-01-01
8093,Saudi Arabia,SAU,1978,,,,,,,,,30.0,1978-01-01
8170,Senegal,SEN,1978,,,,,,,,,315.0,1978-01-01
8364,Singapore,SGP,1978,,,,,,,,,83.0,1978-01-01
8892,Sri Lanka,LKA,1978,,,,,,,,,48.0,1978-01-01
9103,Switzerland,CHE,1978,,,,,,,,,1.0,1978-01-01
9273,Tanzania,TZA,1978,,,,,,,,,6608.0,1978-01-01
9334,Thailand,THA,1978,,,,,,,,,4183.0,1978-01-01
9384,Togo,TGO,1978,,,,,,,,,6.0,1978-01-01
9723,Uganda,UGA,1978,,,,,,,,,1120.0,1978-01-01
10170,Vietnam,VNM,1978,,,,,,,,,2.0,1978-01-01
10374,World,OWID_WRL,1978,,,,,,,,2.0,77678.0,1978-01-01
10425,Yemen,YEM,1978,,,,,,,,,414.0,1978-01-01
10472,Zambia,ZMB,1978,,,,,,,,,263.0,1978-01-01
95,Africa,,1979,,,,,,,,,21586.0,1979-01-01
221,Algeria,DZA,1979,,,,,,,,,2513.0,1979-01-01
544,Asia,,1979,,,,,,,,,35719.0,1979-01-01
633,Australia,AUS,1979,,,,,,,,,1.0,1979-01-01
810,Bahrain,BHR,1979,,,,,,,,,39.0,1979-01-01
883,Bangladesh,BGD,1979,,,,,,,,,2154.0,1979-01-01
1536,Burundi,BDI,1979,,,,,,,,,915.0,1979-01-01
1646,Cameroon,CMR,1979,,,,,,,,,16.0,1979-01-01
1915,China,CHN,1979,,,,,,,,,85.0,1979-01-01
2048,Congo,COG,1979,,,,,,,,,5.0,1979-01-01
2180,Cote d'Ivoire,CIV,1979,,,,,,,,,3.0,1979-01-01
2398,Democratic Republic of Congo,COD,1979,,,,,,,,,5515.0,1979-01-01
3148,Europe,,1979,,,,,,,,,289.0,1979-01-01
3344,France,FRA,1979,,,,,,,,,8.0,1979-01-01
3418,Gabon,GAB,1979,,,,,,,,,5.0,1979-01-01
3607,Ghana,GHA,1979,,,,,,,,,1783.0,1979-01-01
4234,India,IND,1979,,,,,,,,,5073.0,1979-01-01
4296,Indonesia,IDN,1979,,,,,,,,,18817.0,1979-01-01
4353,Iran,IRN,1979,,,,,,,,,1856.0,1979-01-01
4535,Italy,ITA,1979,,,,,,,,,8.0,1979-01-01
4630,Japan,JPN,1979,,,,,,,,,11.0,1979-01-01
4677,Jordan,JOR,1979,,,,,,,,,141.0,1979-01-01
4771,Kenya,KEN,1979,,,,,,,,,1070.0,1979-01-01
4865,Kuwait,KWT,1979,,,,,,,,,3.0,1979-01-01
5167,Liberia,LBR,1979,,,,,,,,,438.0,1979-01-01
5528,Malaysia,MYS,1979,,,,,,,,,502.0,1979-01-01
6208,Mozambique,MOZ,1979,,,,,,,,,4564.0,1979-01-01
6280,Myanmar,MMR,1979,,,,,,,,,874.0,1979-01-01
6368,Nauru,NRU,1979,,,,,,,,,50.0,1979-01-01
6426,Nepal,NPL,1979,,,,,,,,,22.0,1979-01-01
6473,Netherlands,NLD,1979,,,,,,,,,5.0,1979-01-01
6660,Nigeria,NGA,1979,,,,,,,,,293.0,1979-01-01
6992,Oceania,,1979,,,,,,,,,51.0,1979-01-01
7432,Philippines,PHL,1979,,,,,,,,,1268.0,1979-01-01
7772,Rwanda,RWA,1979,,,,,,,,,5.0,1979-01-01
8094,Saudi Arabia,SAU,1979,,,,,,,,,23.0,1979-01-01
8171,Senegal,SEN,1979,,,,,,,,,103.0,1979-01-01
8365,Singapore,SGP,1979,,,,,,,,,10.0,1979-01-01
8585,South Africa,ZAF,1979,,,,,,,,,2.0,1979-01-01
8843,Spain,ESP,1979,,,,,,,,,267.0,1979-01-01
8893,Sri Lanka,LKA,1979,,,,,,,,,46.0,1979-01-01
8967,Sudan,SDN,1979,,,,,,,,,845.0,1979-01-01
9058,Sweden,SWE,1979,,,,,,,,,1.0,1979-01-01
9153,Syria,SYR,1979,,,,,,,,,689.0,1979-01-01
9274,Tanzania,TZA,1979,,,,,,,,,2559.0,1979-01-01
9335,Thailand,THA,1979,,,,,,,,,1788.0,1979-01-01
9724,Uganda,UGA,1979,,,,,,,,,940.0,1979-01-01
10171,Vietnam,VNM,1979,,,,,,,,,365.0,1979-01-01
10375,World,OWID_WRL,1979,,,,,,,,0.0,57645.0,1979-01-01
10426,Yemen,YEM,1979,,,,,,,,,1953.0,1979-01-01
10473,Zambia,ZMB,1979,,,,,,,,,12.0,1979-01-01
0,Afghanistan,AFG,1980,,6160.0,0.0,,,,,,,1980-01-01
45,Africa,,1980,,35882.0,,,,,,,18742.0,1980-01-01
127,Albania,ALB,1980,,7.0,0.0,,,,,,,1980-01-01
170,Algeria,DZA,1980,,812.0,0.0,,,,,,614.0,1980-01-01
252,Americas,,1980,,20923.0,,,,,,,,1980-01-01
315,Andorra,AND,1980,,,0.0,,,,,,,1980-01-01
336,Angola,AGO,1980,,224.0,0.0,,,,,,,1980-01-01
385,Antigua and Barbuda,ATG,1980,,0.0,0.0,,,,,,,1980-01-01
428,Argentina,ARG,1980,,224.0,0.0,,,,,,,1980-01-01
501,Armenia,ARM,1980,,,0.0,,,,,,,1980-01-01
545,Asia,,1980,,,,,,,,,24015.0,1980-01-01
587,Australia,AUS,1980,,0.0,0.0,,,,,,2.0,1980-01-01
634,Austria,AUT,1980,,7.0,0.0,,,,,,,1980-01-01
707,Azerbaijan,AZE,1980,,,0.0,,,,,,,1980-01-01
720,Bahamas,BHS,1980,,0.0,0.0,,,,,,,1980-01-01
763,Bahrain,BHR,1980,,42.0,0.0,,,,,,,1980-01-01
811,Bangladesh,BGD,1980,,455.0,0.0,,,,,,,1980-01-01
884,Barbados,BRB,1980,,0.0,0.0,,,,,,,1980-01-01
957,Belarus,BLR,1980,,,0.0,,,,,,,1980-01-01
970,Belgium,BEL,1980,,7.0,0.0,,,,,,1.0,1980-01-01
1013,Belize,BLZ,1980,,21.0,0.0,,,,,,,1980-01-01
1058,Benin,BEN,1980,,1085.0,0.0,,,,,,3.0,1980-01-01
1138,Bhutan,BTN,1980,,42.0,0.0,,,,,,,1980-01-01
1181,Bolivia,BOL,1980,,336.0,0.0,,,,,,,1980-01-01
1254,Bosnia and Herzegovina,BIH,1980,,,0.0,,,,,,,1980-01-01
1267,Botswana,BWA,1980,,7.0,0.0,,,,,,,1980-01-01
1310,Brazil,BRA,1980,,9394.0,0.0,,,,,,,1980-01-01
1353,Brunei,BRN,1980,,0.0,0.0,,,,,,,1980-01-01
1399,Bulgaria,BGR,1980,,105.0,0.0,,,,,,,1980-01-01
1442,Burkina Faso,BFA,1980,,1015.0,2620.0,,,,,,,1980-01-01
1492,Burundi,BDI,1980,,301.0,0.0,,,,,,2039.0,1980-01-01
1537,Cambodia,KHM,1980,,4137.0,0.0,,,,,,,1980-01-01
1603,Cameroon,CMR,1980,,1785.0,0.0,,,,,,229.0,1980-01-01
1647,Canada,CAN,1980,,0.0,0.0,,,,,,,1980-01-01
1690,Cape Verde,CPV,1980,,119.0,0.0,,,,,,,1980-01-01
1738,Central African Republic,CAF,1980,,147.0,0.0,,,,,,,1980-01-01
1810,Chad,TCD,1980,,,0.0,,,,,,,1980-01-01
1825,Chile,CHL,1980,,0.0,0.0,,,,,,,1980-01-01
1868,China,CHN,1980,,52094.0,0.0,,,,,,88.0,1980-01-01
1916,Colombia,COL,1980,,903.0,0.0,,,,,,,1980-01-01
1959,Comoros,COM,1980,,21.0,0.0,,,,,,,1980-01-01
2006,Congo,COG,1980,,952.0,0.0,,,,,,,1980-01-01
2049,Cook Islands,COK,1980,,0.0,0.0,,,,,,,1980-01-01
2092,Costa Rica,CRI,1980,,0.0,0.0,,,,,,,1980-01-01
2142,Cote d'Ivoire,CIV,1980,,329.0,0.0,,,,,,,1980-01-01
2211,Croatia,HRV,1980,,,0.0,,,,,,,1980-01-01
2224,Cuba,CUB,1980,,0.0,0.0,,,,,,,1980-01-01
2267,Cyprus,CYP,1980,,0.0,0.0,,,,,,,1980-01-01
2340,Czechia,CZE,1980,,,0.0,,,,,,,1980-01-01
2355,Democratic Republic of Congo,COD,1980,,1841.0,0.0,,,,,,1051.0,1980-01-01
2399,Denmark,DNK,1980,,0.0,0.0,,,,,,,1980-01-01
2479,Djibouti,DJI,1980,,,0.0,,,,,,,1980-01-01
2491,Dominica,DMA,1980,,0.0,0.0,,,,,,,1980-01-01
2534,Dominican Republic,DOM,1980,,1036.0,0.0,,,,,,,1980-01-01
2626,East Timor,TLS,1980,,,0.0,,,,,,,1980-01-01
2650,Eastern Mediterranean,,1980,,88354.0,,,,,,,,1980-01-01
2721,Ecuador,ECU,1980,,77.0,0.0,,,,,,,1980-01-01
2764,Egypt,EGY,1980,,14042.0,0.0,,,,,,,1980-01-01
2807,El Salvador,SLV,1980,,385.0,0.0,,,,,,,1980-01-01
2916,Equatorial Guinea,GNQ,1980,,,0.0,,,,,,,1980-01-01
2950,Eritrea,ERI,1980,,,0.0,,,,,,,1980-01-01
2996,Estonia,EST,1980,,,0.0,,,,,,,1980-01-01
3009,Eswatini,SWZ,1980,,1344.0,0.0,,,,,,,1980-01-01
3053,Ethiopia,ETH,1980,,1638.0,0.0,,,,,,,1980-01-01
3098,Europe,,1980,,2688.0,,,,,,,,1980-01-01
3209,Fiji,FJI,1980,,0.0,0.0,,,,,,,1980-01-01
3252,Finland,FIN,1980,,0.0,0.0,,,,,,,1980-01-01
3295,France,FRA,1980,,70.0,0.0,,,,,,1.0,1980-01-01
3375,Gabon,GAB,1980,,490.0,0.0,,,,,,,1980-01-01
3419,Gambia,GMB,1980,,7.0,0.0,,,,,,,1980-01-01
3492,Georgia,GEO,1980,,,0.0,,,,,,,1980-01-01
3505,Germany,DEU,1980,,49.0,0.0,,,,,,4.0,1980-01-01
3564,Ghana,GHA,1980,,1015.0,2703.0,,,,,,260.0,1980-01-01
3608,Greece,GRC,1980,,0.0,0.0,,,,,,,1980-01-01
3651,Greenland,GRL,1980,,,0.0,,,,,,,1980-01-01
3694,Grenada,GRD,1980,,0.0,0.0,,,,,,,1980-01-01
3767,Guatemala,GTM,1980,,2009.0,0.0,,,,,,,1980-01-01
3810,Guinea,GIN,1980,,224.0,0.0,,,,,,,1980-01-01
3854,Guinea-Bissau,GNB,1980,,21.0,0.0,,,,,,,1980-01-01
3897,Guyana,GUY,1980,,0.0,0.0,,,,,,,1980-01-01
3940,Haiti,HTI,1980,,140.0,0.0,,,,,,,1980-01-01
4013,Honduras,HND,1980,,21.0,0.0,,,,,,,1980-01-01
4076,Hungary,HUN,1980,,7.0,0.0,,,,,,,1980-01-01
4119,Iceland,ISL,1980,,0.0,0.0,,,,,,,1980-01-01
4162,India,IND,1980,,132825.0,2729.0,,,,,,8344.0,1980-01-01
4244,Indonesia,IDN,1980,,1274.0,0.0,,,,,,5541.0,1980-01-01
4297,Iran,IRN,1980,,560.0,0.0,,,,,,1599.0,1980-01-01
4354,Iraq,IRQ,1980,,6979.0,0.0,,,,,,,1980-01-01
4400,Ireland,IRL,1980,,7.0,0.0,,,,,,,1980-01-01
4443,Israel,ISR,1980,,77.0,0.0,,,,,,,1980-01-01
4489,Italy,ITA,1980,,7.0,0.0,,,,,,,1980-01-01
4536,Jamaica,JAM,1980,,0.0,0.0,,,,,,,1980-01-01
4579,Japan,JPN,1980,,28.0,0.0,,,,,,23.0,1980-01-01
4631,Jordan,JOR,1980,,105.0,0.0,,,,,,,1980-01-01
4708,Kazakhstan,KAZ,1980,,,0.0,,,,,,,1980-01-01
4721,Kenya,KEN,1980,,3185.0,0.0,,,,,,2808.0,1980-01-01
4772,Kiribati,KIR,1980,,0.0,0.0,,,,,,,1980-01-01
4817,Kuwait,KWT,1980,,224.0,0.0,,,,,,,1980-01-01
4896,Kyrgyzstan,KGZ,1980,,,0.0,,,,,,,1980-01-01
4909,Laos,LAO,1980,,8162.0,0.0,,,,,,,1980-01-01
5014,Latvia,LVA,1980,,,0.0,,,,,,,1980-01-01
5065,Lebanon,LBN,1980,,,0.0,,,,,,,1980-01-01
5072,Lesotho,LSO,1980,,252.0,0.0,,,,,,,1980-01-01
5115,Liberia,LBR,1980,,686.0,0.0,,,,,,2690.0,1980-01-01
5168,Libya,LBY,1980,,210.0,0.0,,,,,,,1980-01-01
5242,Lithuania,LTU,1980,,,0.0,,,,,,,1980-01-01
5315,Luxembourg,LUX,1980,,0.0,0.0,,,,,,,1980-01-01
5378,Madagascar,MDG,1980,,476.0,0.0,,,,,,,1980-01-01
5422,Malawi,MWI,1980,,490.0,0.0,,,,,,,1980-01-01
5469,Malaysia,MYS,1980,,35.0,0.0,,,,,,97.0,1980-01-01
5529,Maldives,MDV,1980,,7.0,0.0,,,,,,,1980-01-01
5573,Mali,MLI,1980,,1638.0,816.0,,,,,,,1980-01-01
5621,Malta,MLT,1980,,0.0,0.0,,,,,,,1980-01-01
5664,Marshall Islands,MHL,1980,,0.0,0.0,,,,,,,1980-01-01
5707,Mauritania,MRT,1980,,1113.0,0.0,,,,,,,1980-01-01
5753,Mauritius,MUS,1980,,0.0,0.0,,,,,,,1980-01-01
5796,Mexico,MEX,1980,,4774.0,0.0,,,,,,,1980-01-01
5861,Micronesia (country),FSM,1980,,,0.0,,,,,,,1980-01-01
5972,Moldova,MDA,1980,,,0.0,,,,,,,1980-01-01
5985,Monaco,MCO,1980,,0.0,0.0,,,,,,,1980-01-01
6028,Mongolia,MNG,1980,,0.0,0.0,,,,,,,1980-01-01
6086,Montenegro,MNE,1980,,,0.0,,,,,,,1980-01-01
